first_purchase_month,purchase_month,user_id
2020-02-01T00:00:00Z,2020-06-01T00:00:00Z,403165
2020-02-01T00:00:00Z,2020-06-01T00:00:00Z,299788
2020-02-01T00:00:00Z,2020-06-01T00:00:00Z,106958
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,302753
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,304633
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,398187
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,301891
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,53450
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,10515
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,10515
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,301891
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,301891
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,301891
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,301891
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,426725
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,482204
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,6278
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,305004
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,73884
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,73884
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,423729
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,74633
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,421762
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,421198
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,420654
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,6278
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,419611
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,312153
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,419328
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,416474
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,80067
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,314850
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,6278
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,84710
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,322067
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,322596
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,487149
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,415216
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,415216
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,415216
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,323451
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,412589
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,84710
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,411973
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,411973
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,411973
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,150375
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,294336
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,411476
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,294336
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,410505
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,17894
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,410476
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,294336
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,289960
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,324455
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,284003
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,284003
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,408113
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,407216
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,284003
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,407216
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,406749
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,185549
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,284003
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,329234
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,271371
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,406322
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,302753
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,10515
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,302753
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,447578
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,447360
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,437261
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,53450
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,394450
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,217068
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,217068
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,396221
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,396221
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,396221
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,396221
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,214637
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,396332
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,403164
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,398788
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,396637
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,401715
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,401715
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,43325
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,401715
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,212868
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,401715
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,397222
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,397696
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,211498
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,401715
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,401715
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,400439
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,43325
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,398622
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,399790
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,211267
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,397949
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,118838
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,460812
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,452456
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,473540
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,449659
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,338797
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,340155
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,268338
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,340851
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,342421
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,342465
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,359095
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,367512
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,258684
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,367512
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,367512
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,405121
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,405121
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,404598
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,29588
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,367512
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,367512
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,371962
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,254822
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,254822
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,386975
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,386975
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,132315
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,132315
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,403618
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,132315
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,132315
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,403210
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,403210
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,403210
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,403210
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,252675
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,403210
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,403210
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,252675
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,127949
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,127949
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,127778
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,127778
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,245980
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,235919
